WP_109785492.1	6bfe862b57bc49b65be12b5cb48bf1e0	2372	Gene3D	G3DSA:3.90.550.20		127	568	9.1E-106	T	19-02-2019
WP_109785492.1	6bfe862b57bc49b65be12b5cb48bf1e0	2372	Gene3D	G3DSA:1.10.274.80		427	538	9.1E-106	T	19-02-2019
WP_102821999.1	543ae24ea01076b4487383d23056c0a2	2689	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1830	1849	5.748	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_102821999.1	543ae24ea01076b4487383d23056c0a2	2689	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2305	2324	8.52	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_102821999.1	543ae24ea01076b4487383d23056c0a2	2689	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2388	2407	10.969	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_102821999.1	543ae24ea01076b4487383d23056c0a2	2689	Pfam	PF12920	TcdA/TcdB pore forming domain	865	1525	0.0	T	19-02-2019	IPR024769	TcdA/TcdB toxin, pore forming domain	GO:0009405	
WP_102821999.1	543ae24ea01076b4487383d23056c0a2	2689	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2006	2025	7.957	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_102821999.1	543ae24ea01076b4487383d23056c0a2	2689	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2098	2117	9.885	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_102821999.1	543ae24ea01076b4487383d23056c0a2	2689	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2191	2210	7.957	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_102821999.1	543ae24ea01076b4487383d23056c0a2	2689	Gene3D	G3DSA:3.90.550.20		95	523	0.0	T	19-02-2019
WP_102821999.1	543ae24ea01076b4487383d23056c0a2	2689	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2119	2138	10.117	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_102821999.1	543ae24ea01076b4487383d23056c0a2	2689	Pfam	PF11713	Peptidase C80 family	577	756	2.7E-51	T	19-02-2019	IPR020974	CGT/MARTX, cysteine protease (CPD) domain		
WP_102821999.1	543ae24ea01076b4487383d23056c0a2	2689	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2232	2251	6.725	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_102821999.1	543ae24ea01076b4487383d23056c0a2	2689	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2480	2499	8.015	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_102821999.1	543ae24ea01076b4487383d23056c0a2	2689	Gene3D	G3DSA:2.10.270.10		1792	1865	7.1E-14	T	19-02-2019
WP_102821999.1	543ae24ea01076b4487383d23056c0a2	2689	SUPERFAMILY	SSF69360		2438	2684	6.54E-40	T	19-02-2019
WP_102821999.1	543ae24ea01076b4487383d23056c0a2	2689	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2346	2365	9.033	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_102821999.1	543ae24ea01076b4487383d23056c0a2	2689	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2077	2096	9.314	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_107586725.1	c6d284fe7172e345ec77cca49825dbc0	2367	ProSiteProfiles	PS51771	CGT/MARTX cysteine protease (CPD) domain profile.	568	775	56.961	T	19-02-2019	IPR020974	CGT/MARTX, cysteine protease (CPD) domain		
WP_107586725.1	c6d284fe7172e345ec77cca49825dbc0	2367	SUPERFAMILY	SSF53448		1	542	0.0	T	19-02-2019	IPR029044	Nucleotide-diphospho-sugar transferases		
WP_107586725.1	c6d284fe7172e345ec77cca49825dbc0	2367	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1833	1852	5.5	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_107586725.1	c6d284fe7172e345ec77cca49825dbc0	2367	CDD	cd16840	toxin_MLD	3	83	3.6653E-31	T	19-02-2019
WP_107586725.1	c6d284fe7172e345ec77cca49825dbc0	2367	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2273	2292	8.007	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_107586725.1	c6d284fe7172e345ec77cca49825dbc0	2367	Pfam	PF12918	TcdB toxin N-terminal helical domain	22	83	1.2E-14	T	19-02-2019	IPR024772	TcdA/TcdB toxin, N-terminal helical domain		
WP_107586725.1	c6d284fe7172e345ec77cca49825dbc0	2367	Pfam	PF12919	TcdA/TcdB catalytic glycosyltransferase domain	96	469	6.4E-121	T	19-02-2019	IPR024770	TcdA/TcdB toxin, catalytic glycosyltransferase domain	GO:0016757	
WP_107586725.1	c6d284fe7172e345ec77cca49825dbc0	2367	SUPERFAMILY	SSF69360		1853	2080	3.31E-43	T	19-02-2019
WP_107586725.1	c6d284fe7172e345ec77cca49825dbc0	2367	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1876	1895	7.205	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_107586725.1	c6d284fe7172e345ec77cca49825dbc0	2367	Gene3D	G3DSA:1.10.3730.30		136	236	0.0	T	19-02-2019
WP_107586725.1	c6d284fe7172e345ec77cca49825dbc0	2367	Gene3D	G3DSA:2.10.270.10		2028	2111	3.6E-13	T	19-02-2019
WP_107586725.1	c6d284fe7172e345ec77cca49825dbc0	2367	Gene3D	G3DSA:2.10.270.10		1801	1869	1.2E-6	T	19-02-2019
WP_107586725.1	c6d284fe7172e345ec77cca49825dbc0	2367	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2119	2138	7.809	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_107586725.1	c6d284fe7172e345ec77cca49825dbc0	2367	Gene3D	G3DSA:3.90.550.20		96	525	0.0	T	19-02-2019
WP_107586725.1	c6d284fe7172e345ec77cca49825dbc0	2367	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1987	2006	9.256	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_107586725.1	c6d284fe7172e345ec77cca49825dbc0	2367	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2077	2097	7.809	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_107586725.1	c6d284fe7172e345ec77cca49825dbc0	2367	Gene3D	G3DSA:1.20.58.1190		5	90	3.4E-38	T	19-02-2019
WP_107586725.1	c6d284fe7172e345ec77cca49825dbc0	2367	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2139	2158	7.982	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_107586725.1	c6d284fe7172e345ec77cca49825dbc0	2367	Pfam	PF11713	Peptidase C80 family	576	755	3.5E-48	T	19-02-2019	IPR020974	CGT/MARTX, cysteine protease (CPD) domain		
WP_107586725.1	c6d284fe7172e345ec77cca49825dbc0	2367	SUPERFAMILY	SSF69360		2057	2173	1.57E-23	T	19-02-2019
WP_107586725.1	c6d284fe7172e345ec77cca49825dbc0	2367	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1854	1873	6.609	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_107586725.1	c6d284fe7172e345ec77cca49825dbc0	2367	Pfam	PF12920	TcdA/TcdB pore forming domain	863	1529	0.0	T	19-02-2019	IPR024769	TcdA/TcdB toxin, pore forming domain	GO:0009405	
WP_107586725.1	c6d284fe7172e345ec77cca49825dbc0	2367	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2057	2076	6.328	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_107586725.1	c6d284fe7172e345ec77cca49825dbc0	2367	Gene3D	G3DSA:1.10.274.80		394	494	0.0	T	19-02-2019
WP_107586725.1	c6d284fe7172e345ec77cca49825dbc0	2367	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2253	2272	8.561	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_107586725.1	c6d284fe7172e345ec77cca49825dbc0	2367	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2343	2362	7.626	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_107586725.1	c6d284fe7172e345ec77cca49825dbc0	2367	Gene3D	G3DSA:2.10.270.10		1870	1988	1.6E-27	T	19-02-2019
WP_107586725.1	c6d284fe7172e345ec77cca49825dbc0	2367	Gene3D	G3DSA:2.10.270.10		1989	2027	2.8E-9	T	19-02-2019
WP_107586725.1	c6d284fe7172e345ec77cca49825dbc0	2367	SUPERFAMILY	SSF69360		2189	2359	3.69E-32	T	19-02-2019
WP_107586725.1	c6d284fe7172e345ec77cca49825dbc0	2367	Gene3D	G3DSA:3.40.50.11050		545	798	2.1E-110	T	19-02-2019	IPR038383	CGT/MARTX, cysteine protease (CPD) domain superfamily		
WP_107586725.1	c6d284fe7172e345ec77cca49825dbc0	2367	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1967	1986	8.404	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_107586725.1	c6d284fe7172e345ec77cca49825dbc0	2367	Pfam	PF01473	Putative cell wall binding repeat	2261	2272	0.52	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_107586725.1	c6d284fe7172e345ec77cca49825dbc0	2367	Pfam	PF01473	Putative cell wall binding repeat	1972	1986	0.028	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_107586725.1	c6d284fe7172e345ec77cca49825dbc0	2367	Pfam	PF01473	Putative cell wall binding repeat	2105	2118	0.86	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_107586725.1	c6d284fe7172e345ec77cca49825dbc0	2367	Pfam	PF01473	Putative cell wall binding repeat	1989	2006	0.0044	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_107586725.1	c6d284fe7172e345ec77cca49825dbc0	2367	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1926	1945	6.303	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_107586725.1	c6d284fe7172e345ec77cca49825dbc0	2367	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2323	2342	6.576	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_107586725.1	c6d284fe7172e345ec77cca49825dbc0	2367	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2007	2026	8.173	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_107586725.1	c6d284fe7172e345ec77cca49825dbc0	2367	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2209	2231	7.287	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_107586725.1	c6d284fe7172e345ec77cca49825dbc0	2367	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2233	2252	7.006	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_107586725.1	c6d284fe7172e345ec77cca49825dbc0	2367	Gene3D	G3DSA:2.10.270.10		2112	2236	5.3E-28	T	19-02-2019
WP_107586725.1	c6d284fe7172e345ec77cca49825dbc0	2367	Gene3D	G3DSA:2.10.270.10		2242	2367	1.2E-47	T	19-02-2019
WP_107586725.1	c6d284fe7172e345ec77cca49825dbc0	2367	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2099	2118	7.858	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2388	2407	9.099	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	Gene3D	G3DSA:3.90.550.20		95	523	0.0	T	19-02-2019
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1872	1891	8.71	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	Gene3D	G3DSA:2.10.270.10		2269	2382	2.1E-47	T	19-02-2019
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	Gene3D	G3DSA:2.10.270.10		2004	2136	1.2E-48	T	19-02-2019
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	Gene3D	G3DSA:2.10.270.10		1873	2003	2.7E-45	T	19-02-2019
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	Gene3D	G3DSA:2.10.270.10		2137	2268	1.2E-42	T	19-02-2019
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2252	2271	6.973	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	SUPERFAMILY	SSF69360		1960	2169	1.77E-43	T	19-02-2019
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1923	1942	8.115	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	ProSiteProfiles	PS51771	CGT/MARTX cysteine protease (CPD) domain profile.	569	776	60.931	T	19-02-2019	IPR020974	CGT/MARTX, cysteine protease (CPD) domain		
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2439	2458	7.676	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	Gene3D	G3DSA:2.10.270.10		2592	2709	3.2E-48	T	19-02-2019
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	Gene3D	G3DSA:2.10.270.10		2496	2591	1.5E-35	T	19-02-2019
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	Gene3D	G3DSA:2.10.270.10		2383	2495	7.3E-42	T	19-02-2019
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	Coils	Coil		48	68	-	T	19-02-2019
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	Gene3D	G3DSA:1.10.3730.30		135	235	0.0	T	19-02-2019
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2057	2076	8.098	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2593	2612	5.649	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1964	1983	7.809	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	Pfam	PF12918	TcdB toxin N-terminal helical domain	21	82	2.6E-13	T	19-02-2019	IPR024772	TcdA/TcdB toxin, N-terminal helical domain		
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2459	2478	8.272	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	SUPERFAMILY	SSF53448		1	540	0.0	T	19-02-2019	IPR029044	Nucleotide-diphospho-sugar transferases		
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	CDD	cd16840	toxin_MLD	3	82	6.72187E-28	T	19-02-2019
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1851	1870	9.951	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	Gene3D	G3DSA:3.40.50.11050		543	809	1.2E-117	T	19-02-2019	IPR038383	CGT/MARTX, cysteine protease (CPD) domain superfamily		
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2367	2386	10.117	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2572	2591	8.959	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2325	2344	9.687	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1985	2004	8.95	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2211	2230	9.281	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2140	2159	9.099	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	Gene3D	G3DSA:1.20.58.1190		5	89	8.7E-39	T	19-02-2019
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2346	2365	9.918	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2663	2682	10.1	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	Gene3D	G3DSA:2.10.270.10		1791	1866	2.8E-13	T	19-02-2019
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	Pfam	PF11713	Peptidase C80 family	577	756	2.7E-51	T	19-02-2019	IPR020974	CGT/MARTX, cysteine protease (CPD) domain		
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	Pfam	PF12920	TcdA/TcdB pore forming domain	865	1525	0.0	T	19-02-2019	IPR024769	TcdA/TcdB toxin, pore forming domain	GO:0009405	
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	Gene3D	G3DSA:1.10.274.80		392	492	0.0	T	19-02-2019
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1943	1962	8.834	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	Pfam	PF01473	Putative cell wall binding repeat	2347	2362	0.019	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	Pfam	PF01473	Putative cell wall binding repeat	1944	1959	0.3	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	Pfam	PF01473	Putative cell wall binding repeat	2120	2135	0.019	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	Pfam	PF01473	Putative cell wall binding repeat	2099	2114	0.019	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	Pfam	PF01473	Putative cell wall binding repeat	2664	2676	0.19	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	Pfam	PF01473	Putative cell wall binding repeat	2573	2588	0.55	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	Pfam	PF01473	Putative cell wall binding repeat	2212	2227	0.12	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	Pfam	PF01473	Putative cell wall binding repeat	2078	2093	0.085	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	Pfam	PF01473	Putative cell wall binding repeat	2326	2339	0.049	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	Pfam	PF01473	Putative cell wall binding repeat	1852	1865	0.026	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	Pfam	PF01473	Putative cell wall binding repeat	2481	2496	0.019	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	Pfam	PF01473	Putative cell wall binding repeat	2368	2383	0.019	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	Pfam	PF01473	Putative cell wall binding repeat	1987	2001	0.15	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2480	2499	10.117	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1830	1849	5.748	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2305	2324	8.52	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2006	2025	7.957	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2685	2704	5.873	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2098	2117	9.885	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	1810	1829	6.493	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2191	2210	7.676	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2119	2138	10.117	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	SUPERFAMILY	SSF69360		2098	2411	8.5E-48	T	19-02-2019
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2501	2520	9.099	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	Pfam	PF12919	TcdA/TcdB catalytic glycosyltransferase domain	95	467	0.0	T	19-02-2019	IPR024770	TcdA/TcdB toxin, catalytic glycosyltransferase domain	GO:0016757	
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2232	2251	7.32	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	SUPERFAMILY	SSF69360		2438	2705	2.3E-43	T	19-02-2019
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2643	2662	6.344	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2552	2571	6.468	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	SUPERFAMILY	SSF69360		1781	1959	1.44E-24	T	19-02-2019
WP_109317853.1	5bd8fe37e433d0738156313c4a1773fe	2710	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2077	2096	9.314	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
WP_077718220.1	2da944fbee2fcc934ab44d1daab3daa7	2710	SUPERFAMILY	SSF69360		2056	2339	1.08E-44	T	19-02-2019
WP_077718220.1	2da944fbee2fcc934ab44d1daab3daa7	2710	ProSiteProfiles	PS51170	Cell wall-binding repeat profile.	2388	2407	9.232	T	19-02-2019	IPR018337	Cell wall/choline-binding repeat		
